Sourcing Cost,NTM1,NTM2,NTM3,X1,X2,X3,DIRECT,ECOM,RETAIL,WHOLESALE,ExtraLarge,Large,Small,Liquid,Powder
79.16,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
139.83,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
150.7,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
77.31,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
140.65,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
24.19,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
56.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
144.95,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
133.11,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
72.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
137.67,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
128.7,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
149.89,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
57.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
224.18,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
64.25,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
106.49,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
154.6,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
64.87,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
133.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
144.37,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
146.97,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
111.15,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
26.21,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
63.54,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
56.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
0.0,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
141.22,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
7.35,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
110.89,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
108.06,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
134.25,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
149.32,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
55.4,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
128.8,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
136.83,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
33.77,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
98.31,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
63.83,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
137.52,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
24.38,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
106.97,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
71.36,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
141.22,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
168.81,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
13.75,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
42.13,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
156.81,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
152.72,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
82.44,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
28.59,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
152.79,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
25.46,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
0.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
196.0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
144.75,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
134.67,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
99.08,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
128.67,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
65.57,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
135.87,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
140.09,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
58.33,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
136.49,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
151.52,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
77.93,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
46.33,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
133.79,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
198.18,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
149.72,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
150.6,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
66.93,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
73.69,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
186.62,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
98.37,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
112.44,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
136.57,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
28.51,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
169.06,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
26.14,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
147.92,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
142.13,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
137.72,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
24.18,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
149.05,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
24.38,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
138.84,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
124.78,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
128.67,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
96.16,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
114.35,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
146.14,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
131.36,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
148.57,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
48.71,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
150.6,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
147.64,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
38.84,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
91.27,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
64.32,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
140.75,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
99.82,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
147.18,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
70.57,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
97.09,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
7.71,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
116.53,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
128.96,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
64.91,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
108.25,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
21.45,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
139.95,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
147.39,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
149.15,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
138.22,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
18.66,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
66.42,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
158.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
152.4,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
153.3,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
0.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
80.8,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
66.82,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
119.54,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
63.0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
148.84,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
42.6,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
56.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
148.57,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
64.33,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
113.67,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
66.61,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
147.24,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
134.36,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
9.75,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
186.62,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
64.23,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
194.1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
141.32,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
24.87,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
35.78,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
24.35,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
66.4,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
63.99,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
24.61,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
135.48,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
28.65,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
114.9,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
66.71,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
63.95,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
37.79,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
104.14,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
196.83,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
13.0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
0.63,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
32.08,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
150.04,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
197.22,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
148.23,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
38.31,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
74.77,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
96.84,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
66.66,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
149.84,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
146.77,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
166.51,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
25.03,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
52.21,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
77.74,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0.31,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
152.07,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
136.49,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
217.0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
135.24,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
148.72,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
71.35,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
138.13,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
116.29,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
72.53,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
104.16,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
106.23,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
97.21,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
228.73,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
108.23,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
135.52,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
150.17,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
149.53,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
3.51,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
149.56,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
142.37,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
106.67,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
144.95,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
78.5,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
114.9,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
112.47,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
135.39,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
138.7,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
51.26,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
26.35,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
186.62,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
96.37,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
127.91,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
130.49,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
136.26,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
69.13,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
16.11,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
9.85,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
128.33,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
57.0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
98.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
112.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
149.7,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
24.16,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
14.78,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
143.9,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
77.57,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
14.46,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
140.23,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
15.09,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
27.22,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
149.36,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
105.71,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
132.65,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
136.02,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
99.91,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
144.39,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
147.64,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
148.5,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
150.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
113.54,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
135.87,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
24.87,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
218.01,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
149.42,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
24.87,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
168.01,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0.0,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
137.67,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
154.62,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
51.59,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
197.22,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
170.47,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
133.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
247.14,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
110.42,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
108.3,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
143.73,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
136.26,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
130.69,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
216.43,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
3.85,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
141.96,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
106.66,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
137.51,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
150.98,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
95.8,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
149.87,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
3.95,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
65.79,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
143.92,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
149.42,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
148.57,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
157.09,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
144.27,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
38.17,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
135.18,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
87.58,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
132.76,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
100.48,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
17.44,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
138.22,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
26.19,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
143.97,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
64.91,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
137.52,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
169.23,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
149.47,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
110.63,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
141.7,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
96.28,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
140.75,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
148.88,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
48.35,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
150.22,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
6.46,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
64.13,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
141.22,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
118.49,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
52.32,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
50.81,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
149.11,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
149.71,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
46.58,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
65.15,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
134.22,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
29.79,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
95.87,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
64.98,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
24.48,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
200.0,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
51.01,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
56.52,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
50.81,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
162.0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
128.31,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
88.98,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
53.25,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
13.98,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
139.09,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
150.51,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
87.45,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
152.18,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
136.02,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
26.94,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
145.92,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
59.2,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
133.64,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
167.44,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
96.14,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
24.61,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
197.12,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
149.01,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
57.06,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
74.25,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
77.32,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
143.97,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
142.9,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
140.6,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
128.45,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
143.13,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
24.37,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
128.46,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
12.97,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
16.41,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
13.52,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
150.41,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
149.57,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
145.74,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
64.36,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
0.0,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
138.4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
50.91,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
2.48,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
23.28,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
65.88,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
144.66,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
75.63,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
147.68,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
0.0,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
106.03,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
52.25,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
0.28,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
60.82,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
240.04,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
158.57,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
0.0,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
28.41,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
114.46,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
52.05,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
128.43,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True
150.6,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
9.17,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False
114.1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
146.61,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
213.75,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True
38.44,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
142.61,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
165.27,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
98.95,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
10.33,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
24.29,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
110.63,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
135.76,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
142.11,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
49.96,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
41.19,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
139.83,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
167.31,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True
52.18,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
143.59,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
152.1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
64.22,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
50.25,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True
50.9,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
99.1,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
147.56,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
64.03,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
145.05,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
57.29,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
133.3,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
132.76,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True
18.99,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
66.11,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
149.42,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
27.3,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
65.39,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
85.04,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
143.88,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False
65.22,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False
13.76,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
15.35,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True
134.03,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
141.76,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
77.21,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
104.1,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
